Stock,Report Date,Rate,Adjusted Float,Lender Count,Borrow Status,Last Report Date,Last Rate,Change in Rate,Firm Long,Firm Short,Intrafirm?,Close Price,IsFilterMatch
XGN,45831,2.4348,1505445,18,HTB,45828,2.4958,-0.061,0,0,FALSE,7.23,TRUE
KC,45831,2.0691,58405,13,HTB,45828,2.1306,-0.0615,4167,-167240,TRUE,11.59,TRUE
GOOY,45831,1.7602,13147,3,HTB,45828,1.8221,-0.0619,0,-1800,FALSE,11.67,TRUE
YYY,45831,2.7597,14725,4,HTB,45828,2.8217,-0.062,0,0,FALSE,11.55,TRUE
ORGN,45831,2.5036,6571885,14,HTB,45828,2.5666,-0.063,120465,-22624,TRUE,0.4313,TRUE
PGF,45831,1.6379,14614,6,HTB,45828,1.7009,-0.063,0,0,FALSE,14.1,TRUE
MNDO,45831,-7.9093,355341,11,HTB,45828,-7.8452,-0.0641,0,0,FALSE,1.36,TRUE
CEPU,45831,2.3751,121963,18,HTB,45828,2.4413,-0.0662,708,0,FALSE,11.7,TRUE
BRCC,45831,3.0697,1592705,18,HTB,45828,3.1365,-0.0668,1604,-8197,TRUE,1.35,TRUE
GEVO,45831,2.8908,6624208,20,HTB,45828,2.9581,-0.0673,16910,-27689,TRUE,1.28,TRUE
ANRO,45831,2.7542,774365,19,HTB,45828,2.8223,-0.0681,2283,-1458,TRUE,2.25,TRUE
CVU,45831,2.6197,579156,19,HTB,45828,2.6878,-0.0681,0,0,FALSE,3.1,TRUE
OFS,45831,3.1709,87083,9,HTB,45828,3.2395,-0.0686,0,0,FALSE,8.58,TRUE
VLRS,45831,2.4988,704145,15,HTB,45828,2.5676,-0.0688,16729,-17952,TRUE,4.19,TRUE
WGMI,45831,-3.2448,2448,6,HTB,45828,-3.1758,-0.069,71646,-27921,TRUE,18.58,TRUE
THCH,45831,1.1796,149828,8,HTB,45828,1.2486,-0.069,0,0,FALSE,2.765,TRUE
YMAX,45831,1.2103,248614,6,HTB,45828,1.2793,-0.069,74708,-8363,TRUE,13.38,TRUE
EU,45831,1.5604,5989410,17,HTB,45828,1.6298,-0.0694,92026,-205862,TRUE,2.34,TRUE
SUN,45831,-4.3194,41396,10,HTB,45828,-4.2496,-0.0698,592,-20185,TRUE,53.51,TRUE
PLL,45831,-0.965,539906,20,HTB,45828,-0.8951,-0.0699,30,-6571,FALSE,5.75,TRUE
GRAL,45831,2.0544,622263,29,HTB,45828,2.1245,-0.0701,9802,-20115,TRUE,45.63,TRUE
NLR,45831,1.8562,49933,11,HTB,45828,1.9264,-0.0702,2780,0,FALSE,107.05,TRUE
DMTKQ,45831,-2.0766,84430,8,HTB,45828,-2.0062,-0.0704,25965,0,FALSE,0.0001,TRUE
LEE,45831,2.826,444997,9,HTB,45828,2.8967,-0.0707,0,-7,FALSE,6.16,TRUE
AMZA,45831,-1.8325,8108,6,HTB,45828,-1.7616,-0.0709,500,0,TRUE,43.28,TRUE
GPTY,45831,-3.2217,4112,3,HTB,45828,-3.1497,-0.072,0,0,FALSE,46.4007,TRUE
PLTY,45831,-5.7381,87129,6,HTB,45828,-5.6652,-0.0729,4130,-3607,TRUE,64.47,TRUE
CMBS,45831,2.4666,474270,7,HTB,45828,2.5399,-0.0733,0,0,FALSE,48.27,TRUE
VAL/WS,45831,-39.5224,115202,5,HTB,45828,-39.4484,-0.074,7004,-5845,TRUE,4,TRUE
UUUU,45831,2.5624,2488406,20,HTB,45828,2.6365,-0.0741,265308,-185664,TRUE,5.41,TRUE
NRT,45831,-2.7765,17280,7,HTB,45828,-2.7019,-0.0746,0,0,TRUE,5.18,TRUE
BLDP,45831,1.8554,2945006,10,HTB,45828,1.9302,-0.0748,5904,-25961,TRUE,1.52,TRUE
GPRK,45831,-1.7569,257381,18,HTB,45828,-1.682,-0.0749,25754,-2798,FALSE,7.34,TRUE
AIRJ,45831,-2.3549,615932,12,HTB,45828,-2.2799,-0.075,0,0,FALSE,4.25,TRUE
HMC,45831,2.8382,936349,18,HTB,45828,2.9137,-0.0755,821,-117049,TRUE,29.14,TRUE
SKIN,45831,3.2614,13825004,22,HTB,45828,3.3385,-0.0771,168,-4966,TRUE,1.61,TRUE
BIOA,45831,-4.2911,1237678,25,HTB,45828,-4.2112,-0.0799,0,0,FALSE,4.34,TRUE
KLRS,45831,2.5237,149828,15,HTB,45828,2.604,-0.0803,0,0,FALSE,2.4,TRUE
MAIN,45831,-0.8483,351325,15,HTB,45828,-0.7671,-0.0812,10810,-888,TRUE,58.08,TRUE
SKYH,45831,-3.8554,309437,16,HTB,45828,-3.7738,-0.0816,200,-300,FALSE,9.59,TRUE
REE,45831,-1.0488,758424,9,HTB,45828,-0.9669,-0.0819,2675,0,TRUE,0.6053,TRUE
KLXE,45831,3.335,806656,20,HTB,45828,3.4169,-0.0819,0,-65025,TRUE,2.3,TRUE
SDZNY,45831,-0.9329,1009514,20,HTB,45828,-0.8502,-0.0827,1226,-1526,FALSE,53.26,TRUE
ARKW,45831,3.0289,23969,7,HTB,45828,3.1119,-0.083,285,-2345,TRUE,141.46,TRUE
MASS,45831,3.023,2876640,21,HTB,45828,3.1062,-0.0832,0,-6514,TRUE,7.34,TRUE
YMAG,45831,2.6307,86836,6,HTB,45828,2.714,-0.0833,14155,0,TRUE,14.95,TRUE
RBLU,45831,-8.346,197,6,HTB,45828,-8.2618,-0.0842,0,-2656,FALSE,60.4766,TRUE
GYRE,45831,-7.8194,643853,17,HTB,45828,-7.7342,-0.0852,0,0,FALSE,8.07,TRUE
ESTA,45831,3.3126,95743,19,HTB,45828,3.3988,-0.0862,205,-330,FALSE,37.81,TRUE
MRNY,45831,2.2381,60942,2,HTB,45828,2.3243,-0.0862,16104,0,FALSE,2.25,TRUE
UTSL,45831,-0.4817,20,4,HTB,45828,-0.3955,-0.0862,0,-100,FALSE,35.41,TRUE
MBX,45831,-2.5743,77290,17,HTB,45828,-2.487,-0.0873,0,0,FALSE,9.74,TRUE
IBTA,45831,3.2246,1464924,25,HTB,45828,3.312,-0.0874,0,-300,FALSE,38.34,TRUE
BITO,45831,1.6022,12486,8,HTB,45828,1.6897,-0.0875,268286,-1036698,TRUE,20.67,TRUE
MCH,45831,-1.6994,308,5,HTB,45828,-1.6119,-0.0875,0,0,FALSE,23.83,TRUE
GES,45831,3.2164,3230104,24,HTB,45828,3.3045,-0.0881,89976,-95,TRUE,11.96,TRUE
BAK,45831,-1.4275,192919,13,HTB,45828,-1.3391,-0.0884,83,0,FALSE,3.52,TRUE
BETZ,45831,-2.1494,6977,7,HTB,45828,-2.061,-0.0884,0,0,TRUE,22.24,TRUE
TXO,45831,-0.4553,119990,12,HTB,45828,-0.3667,-0.0886,1461,0,FALSE,15.91,TRUE
HCM,45831,-5.0715,206808,19,HTB,45828,-4.9824,-0.0891,0,0,FALSE,14.84,TRUE
BLOK,45831,3.0953,37703,9,HTB,45828,3.1853,-0.09,781,-3005,TRUE,52.12,TRUE
SICPQ,45831,-9.3578,358813,10,HTB,45828,-9.2672,-0.0906,52354,-45647,TRUE,0.36,TRUE
TSLT,45831,-4.2934,103531,6,HTB,45828,-4.2028,-0.0906,2689,-780,TRUE,16.79,TRUE
ITEQ,45831,-16.1224,17819,10,HTB,45828,-16.0311,-0.0913,0,0,FALSE,53.1752,TRUE
JSPR,45831,2.4771,634098,16,HTB,45828,2.5688,-0.0917,0,-5139,TRUE,5.15,TRUE
DFEN,45831,-1.0777,1180,3,HTB,45828,-0.9844,-0.0933,12843,-3663,TRUE,45.54,TRUE
IDV,45831,2.377,56809,,HTB,45828,2.4713,-0.0943,1900,0,FALSE,33.55,TRUE
SOND,45831,-12.5816,60377,11,HTB,45828,-12.4867,-0.0949,151947,-2700,TRUE,1.65,TRUE
NAK,45831,2.9723,3976116,13,HTB,45828,3.0673,-0.095,663508,-91774,TRUE,1.33,TRUE
EWQ,45831,-7.6436,55384,9,HTB,45828,-7.5483,-0.0953,0,0,FALSE,41.29,TRUE
LRMR,45831,2.6361,430267,25,HTB,45828,2.7355,-0.0994,58870,-3145,TRUE,2.59,TRUE
YANG,45831,0.4713,128960,4,HTB,45828,0.5722,-0.1009,284051,-959,TRUE,34.31,TRUE
SLVP,45831,-0.1939,46601,11,HTB,45828,-0.0924,-0.1015,0,0,FALSE,17.6,TRUE
CCLD,45831,-3.4927,1224416,16,HTB,45828,-3.3893,-0.1034,0,-701,TRUE,2.5,TRUE
LYEL,45831,2.9491,517759,23,HTB,45828,3.0526,-0.1035,90,-3334,FALSE,8.69,TRUE
AGEN,45831,1.4868,1186305,18,HTB,45828,1.5906,-0.1038,51599,-34083,TRUE,4.78,TRUE
XES,45831,1.3057,341122,4,HTB,45828,1.4108,-0.1051,0,-5,FALSE,67.51,TRUE
IONL,45831,-12.9242,1788,3,HTB,45828,-12.8186,-0.1056,0,-800,FALSE,44.14,TRUE
BUZZ,45831,1.6376,1178,4,HTB,45828,1.7436,-0.106,400,0,FALSE,28.61,TRUE
KIRK,45831,1.1298,15049,4,HTB,45828,1.2358,-0.106,525,-6221,TRUE,1.09,TRUE
JKS,45831,2.6494,1215762,16,HTB,45828,2.7574,-0.108,11813,-57200,TRUE,19.81,TRUE
TLH,45831,2.4726,4985,8,HTB,45828,2.5807,-0.1081,0,0,FALSE,99.93,TRUE
SOLT,45831,-12.1429,19684,5,HTB,45828,-12.0331,-0.1098,3000,0,FALSE,13.22,TRUE
OUNZ,45831,2.7405,29302,6,HTB,45828,2.8513,-0.1108,594,0,FALSE,32.44,TRUE
BTDR,45831,1.0049,7616973,18,HTB,45828,1.1158,-0.1109,92891,-400183,TRUE,11.28,TRUE
BITI,45831,-7.7893,10888,9,HTB,45828,-7.6782,-0.1111,39697,-21973,TRUE,20.47,TRUE
SCO,45831,-4.5905,55119,,HTB,45828,-4.4785,-0.112,73124,-2855,TRUE,14.87,TRUE
FPE,45831,2.5897,1351361,6,HTB,45828,2.7017,-0.112,0,0,FALSE,17.75,TRUE
SDCI,45831,2.8827,534,4,HTB,45828,2.995,-0.1123,0,0,FALSE,22.42,TRUE
RETL,45831,-1.627,455,5,HTB,45828,-1.5129,-0.1141,3120,-400,FALSE,7.56,TRUE
GORO,45831,2.582,7033972,15,HTB,45828,2.6967,-0.1147,30703,-57190,TRUE,0.5817,TRUE
ZK,45831,-1.0876,313824,19,HTB,45828,-0.9712,-0.1164,13577,-39296,TRUE,25.94,TRUE
LQD,45831,3.2028,347495,15,HTB,45828,3.3198,-0.117,692,-3773,TRUE,108.14,TRUE
SMCY,45831,0.1308,52380,3,HTB,45828,0.2479,-0.1171,0,-3001,TRUE,19.96,TRUE
FBY,45831,0.8085,19645,7,HTB,45828,0.9264,-0.1179,1600,0,FALSE,16.07,TRUE
JHX,45831,1.9435,19016,12,HTB,45828,2.0621,-0.1186,0,0,FALSE,23.96,TRUE
URTY,45831,-0.6035,3330,8,HTB,45828,-0.484,-0.1195,7656,-5900,TRUE,36.09,TRUE
ALRS,45831,3.0073,2171277,27,HTB,45828,3.1282,-0.1209,0,0,FALSE,21.1,TRUE
MSOX,45831,-13.033,5075,3,HTB,45828,-12.9096,-0.1234,40453,0,FALSE,2.275,TRUE
EDC,45831,-0.1045,50,1,HTB,45828,0.0208,-0.1253,295,0,FALSE,35.11,TRUE
FLQL,45831,-6.4557,1,3,HTB,45828,-6.3303,-0.1254,0,0,FALSE,60.65,TRUE
NVX,45831,1.2797,19444,10,HTB,45828,1.4058,-0.1261,0,0,FALSE,1.06,TRUE
SDCCQ,45831,-2.0809,2029573,7,HTB,45828,-1.9545,-0.1264,559040,-3193,FALSE,0.0002,TRUE
DSX/WS,45831,-16.2836,198835,5,HTB,45828,-16.1571,-0.1265,3695,-1334,TRUE,0.0825,TRUE
NGL,45831,2.4375,3283198,9,HTB,45828,2.5667,-0.1292,34242,-17220,TRUE,4.67,TRUE
CCEC,45831,-7.5214,6736,5,HTB,45828,-7.3889,-0.1325,0,0,FALSE,24.14,TRUE
ETH,45831,2.8924,352555,13,HTB,45828,3.0251,-0.1327,25607,-2208,TRUE,22.75,TRUE
SCYX,45831,2.3522,3181079,14,HTB,45828,2.4858,-0.1336,0,0,FALSE,0.7342,TRUE
GB,45831,-8.8905,3361,4,HTB,45828,-8.7567,-0.1338,0,0,FALSE,7.45,TRUE
ATRA,45831,2.9333,206851,20,HTB,45828,3.0681,-0.1348,148,0,FALSE,7.94,TRUE
NB,45831,-4.6649,14347,8,HTB,45828,-4.5298,-0.1351,0,-42084,FALSE,2.6,TRUE
GIC,45831,2.1198,2826502,30,HTB,45828,2.2554,-0.1356,0,0,FALSE,26.49,TRUE
BIOX,45831,2.3691,254102,16,HTB,45828,2.5047,-0.1356,478,0,FALSE,4.54,TRUE
CABA,45831,2.3496,2615911,18,HTB,45828,2.4857,-0.1361,0,-63044,TRUE,1.79,TRUE
GNOM,45831,0.7284,4439,9,HTB,45828,0.8652,-0.1368,0,0,FALSE,8.16,TRUE
CORN,45831,0.0797,1634,7,HTB,45828,0.2174,-0.1377,15819,-478,TRUE,18.34,TRUE
SANW,45831,-4.1025,118684,14,HTB,45828,-3.9644,-0.1381,4,0,FALSE,5.36,TRUE
CADL,45831,-3.1324,1445934,23,HTB,45828,-2.9936,-0.1388,338,-28549,TRUE,4.75,TRUE
WSBF,45831,0.3069,2187949,29,HTB,45828,0.4479,-0.141,0,0,FALSE,13.46,TRUE
ORKA,45831,2.9532,1494314,15,HTB,45828,3.0946,-0.1414,0,0,FALSE,11.68,TRUE
NVDL,45831,-1.9013,4746,1,HTB,45828,-1.7588,-0.1425,63991,-96861,TRUE,58.71,TRUE
GLIN,45831,-1.6873,17302,10,HTB,45828,-1.5433,-0.144,70,0,FALSE,46.3987,TRUE
XLSR,45831,1.9226,1,,HTB,45828,2.0711,-0.1485,0,0,FALSE,53,TRUE
CALC,45831,-4.6392,393290,14,HTB,45828,-4.4906,-0.1486,0,-204,FALSE,1.64,TRUE
MNTS,45831,-34.3298,11464,10,HTB,45828,-34.1803,-0.1495,6,0,FALSE,1.36,TRUE
JNUG,45831,-6.0283,482,2,HTB,45828,-5.8788,-0.1495,11705,-10701,TRUE,78.89,TRUE
EUM,45831,-1.9598,330,2,HTB,45828,-1.808,-0.1518,0,0,FALSE,24.149,TRUE
NUVB,45831,3.0133,17637173,23,HTB,45828,3.1661,-0.1528,278689,-3208,TRUE,1.97,TRUE
TSLQ,45831,-0.9021,190416,9,HTB,45828,-0.7492,-0.1529,19139,-23818,TRUE,18.22,TRUE
RNAC,45831,-4.5705,99163,18,HTB,45828,-4.4161,-0.1544,0,0,FALSE,9.76,TRUE
HITI,45831,-11.2215,927308,8,HTB,45828,-11.0666,-0.1549,3936,-32635,TRUE,2.22,TRUE
RGS,45831,-0.3145,67776,15,HTB,45828,-0.1589,-0.1556,44,0,FALSE,20.75,TRUE
ATOM,45831,-4.1577,83187,14,HTB,45828,-3.9999,-0.1578,32773,-14920,TRUE,4.99,TRUE
KRON,45828,2.7632,782400,5,HTB,45826,2.9219,-0.1587,0,0,FALSE,0.88,TRUE
MPW,45831,2.213,12593596,19,HTB,45828,2.3747,-0.1617,687380,-163005,TRUE,4.44,TRUE
PARA,45831,2.5364,52421948,16,HTB,45828,2.6981,-0.1617,634485,-58619,TRUE,12.35,TRUE
XHE,45831,2.5762,308091,5,HTB,45828,2.741,-0.1648,0,0,FALSE,79.35,TRUE
HOWL,45831,2.5861,1514464,22,HTB,45828,2.7512,-0.1651,0,-300,FALSE,1.19,TRUE
PSIL,45831,-0.461,280,1,HTB,45828,-0.2949,-0.1661,0,-38,FALSE,15.2634,TRUE
SRI,45831,1.4242,3354939,24,HTB,45828,1.5959,-0.1717,800,0,FALSE,6.11,TRUE
IMUX,45831,-1.9865,1802230,16,HTB,45828,-1.8142,-0.1723,105038,0,TRUE,0.72,TRUE
AZ,45831,-10.1884,26682,12,HTB,45828,-10.0144,-0.174,32966,-800,TRUE,10.36,TRUE
HUMA,45831,-7.2089,125588,15,HTB,45828,-7.033,-0.1759,83205,-30725,TRUE,2.31,TRUE
UPLD,45831,2.0369,3836058,25,HTB,45828,2.2136,-0.1767,746,-516,TRUE,1.75,TRUE
UBR,45831,-3.4121,1,1,HTB,45828,-3.2347,-0.1774,0,0,FALSE,20.1978,TRUE
ARR,45831,2.4357,5674936,28,HTB,45828,2.6138,-0.1781,22658,-1692,FALSE,16.46,TRUE
OILK,45831,0.2067,6082,6,HTB,45828,0.387,-0.1803,600,0,FALSE,44.69,TRUE
AEHR,45831,-4.9835,309164,22,HTB,45828,-4.8028,-0.1807,20935,-110508,TRUE,11.15,TRUE
HDGE,45831,0.1333,1582,7,HTB,45828,0.3155,-0.1822,0,0,FALSE,17.45,TRUE
EDAP,45831,-0.606,70864,9,HTB,45828,-0.4237,-0.1823,851,0,FALSE,1.698,TRUE
CTRM,45831,1.0391,438077,10,HTB,45828,1.2249,-0.1858,2692,-318,TRUE,2.27,TRUE
NVDD,45831,-22.6481,7950,3,HTB,45828,-22.4566,-0.1915,2000,-400,TRUE,5.17,TRUE
CSAN,45831,1.1826,494871,18,HTB,45828,1.3746,-0.192,609,0,FALSE,5.28,TRUE
NMTC,45831,-1.8965,2155905,13,HTB,45828,-1.7042,-0.1923,0,0,FALSE,0.66,TRUE
SRTY,45831,-9.8812,7470,4,HTB,45828,-9.6857,-0.1955,1542,-300,FALSE,19,TRUE
AAPW,45831,-16.4026,1778,7,HTB,45828,-16.2066,-0.196,0,0,FALSE,35.42,TRUE
NCTY,45831,0.3322,152036,8,HTB,45828,0.5285,-0.1963,51,0,FALSE,8.11,TRUE
NBIS,45831,1.7596,1041613,19,HTB,45828,1.9572,-0.1976,154434,-199180,TRUE,47.97,TRUE
SAVA,45831,-2.5689,1923778,22,HTB,45828,-2.3709,-0.198,231208,-3654,TRUE,1.99,TRUE
WHWK,45831,2.7752,1408923,22,HTB,45828,2.9761,-0.2009,200,-377,TRUE,2.09,TRUE
NEUE,45831,-27.064,227005,17,HTB,45828,-26.8615,-0.2025,248,0,FALSE,6.82,TRUE
AREN,45831,-24.6666,1172539,6,HTB,45828,-24.463,-0.2036,3445,-81,TRUE,6.26,TRUE
QDVO,45831,-42.9064,2944,5,HTB,45828,-42.7022,-0.2042,0,0,FALSE,26.66,TRUE
PLX,45831,2.1782,332369,17,HTB,45828,2.3827,-0.2045,14912,-18914,TRUE,1.4,TRUE
GRPN,45831,3.0031,4435908,31,HTB,45828,3.209,-0.2059,39074,-584304,TRUE,36.44,TRUE
RHLD,45831,1.535,371117,19,HTB,45828,1.7411,-0.2061,999,-3175,TRUE,31.22,TRUE
TZA,45831,-5.4793,11559,5,HTB,45828,-5.2724,-0.2069,123308,-16008,TRUE,13.09,TRUE
IMPP,45831,-4.2995,498142,11,HTB,45828,-4.0919,-0.2076,208423,-27104,FALSE,3.42,TRUE
TRMD,45831,-5.5501,768,3,HTB,45828,-5.3366,-0.2135,21029,-10327,TRUE,18.92,TRUE
KEP,45831,2.4991,1145392,14,HTB,45828,2.717,-0.2179,1401,-500,TRUE,10.72,TRUE
LXEO,45831,2.395,1153974,23,HTB,45828,2.6133,-0.2183,0,0,FALSE,3.91,TRUE
LEMB,45831,0.5563,513745,11,HTB,45828,0.7749,-0.2186,0,0,FALSE,39.58,TRUE
SGMT,45831,0.7537,667277,14,HTB,45828,0.9741,-0.2204,6500,-19448,TRUE,8.72,TRUE
SGMO,45831,0.0164,2404295,14,HTB,45828,0.2386,-0.2222,236020,-3350,TRUE,0.4575,TRUE
FBIO,45831,-17.2259,14254,11,HTB,45828,-17.0026,-0.2233,0,-19456,FALSE,1.78,TRUE
POET,45831,-22.7867,86274,5,HTB,45828,-22.5623,-0.2244,12623,-363376,TRUE,4.03,TRUE
AVGX,45831,-1.9424,8933,5,HTB,45828,-1.7137,-0.2287,3934,-7568,TRUE,29.6,TRUE
OSBC,45831,2.5343,9205513,32,HTB,45828,2.7671,-0.2328,0,0,FALSE,16.71,TRUE
WRAP,45831,-9.8256,37292,11,HTB,45828,-9.5923,-0.2333,67400,-68471,TRUE,1.5,TRUE
FBL,45831,1.853,8020,5,HTB,45828,2.0888,-0.2358,5768,-150,TRUE,39.29,TRUE
DHX,45831,-2.6146,6216156,26,HTB,45828,-2.3764,-0.2382,0,0,FALSE,2.56,TRUE
BBAR,45831,-2.9121,126461,17,HTB,45828,-2.6725,-0.2396,206,-146911,TRUE,16.6,TRUE
BRKL,45831,2.8811,19497689,32,HTB,45828,3.1211,-0.24,0,0,FALSE,10.04,TRUE
PROF,45831,-1.2675,48319,9,HTB,45828,-1.0232,-0.2443,0,0,FALSE,6.35,TRUE
IQLT,45831,2.8124,1727625,10,HTB,45828,3.0596,-0.2472,0,0,FALSE,41.87,TRUE
GROV,45831,-0.0415,485015,15,HTB,45828,0.2099,-0.2514,7044,-4,FALSE,1.03,TRUE
BSBR,45831,2.4359,3839012,20,HTB,45828,2.6906,-0.2547,4900,0,FALSE,5.34,TRUE
AAPD,45831,-7.4871,2110,3,HTB,45828,-7.2309,-0.2562,1062,0,FALSE,18,TRUE
IRS,45831,-2.891,145880,18,HTB,45828,-2.634,-0.257,0,0,FALSE,13.88,TRUE
EFAD,45831,-2.1208,28,3,HTB,45828,-1.8603,-0.2605,0,0,FALSE,42.0041,TRUE
DIG,45831,2.5493,13035,5,HTB,45828,2.8103,-0.261,997,0,FALSE,36.31,TRUE
INVZ,45831,-2.123,3196945,12,HTB,45828,-1.8617,-0.2613,250992,-299324,TRUE,1.33,TRUE
ICMB,45831,-9.7253,87874,11,HTB,45828,-9.4564,-0.2689,0,0,FALSE,2.9,TRUE
PAASF,45831,-1.4098,173530,5,HTB,45828,-1.1397,-0.2701,62926,-50237,TRUE,0.28,TRUE
LLYX,45831,-20.4056,4732,7,HTB,45828,-20.1289,-0.2767,9603,0,FALSE,15.25,TRUE
ODDS,45831,-3.8743,1,3,HTB,45828,-3.5949,-0.2794,0,0,FALSE,29.54,TRUE
SLN,45831,2.1281,1284971,8,HTB,45828,2.419,-0.2909,0,0,FALSE,5.95,TRUE
ZURA,45831,-1.1096,1044123,16,HTB,45828,-0.818,-0.2916,0,0,FALSE,1.13,TRUE
PEPG,45831,-3.5519,3024,10,HTB,45828,-3.2567,-0.2952,4200,0,FALSE,1.45,TRUE
DRIO,45831,-3.1108,70241,12,HTB,45828,-2.8149,-0.2959,0,-172,TRUE,0.69,TRUE
SEED,45831,-4.584,56926,9,HTB,45828,-4.2879,-0.2961,100,0,FALSE,1.1,TRUE
SVXY,45831,2.0221,8858,8,HTB,45828,2.3232,-0.3011,31842,-24283,TRUE,40.38,TRUE
UFO,45831,-13.2809,33266,5,HTB,45828,-12.9763,-0.3046,0,0,FALSE,26.84,TRUE
OKUR,45831,-12.5891,117168,12,HTB,45828,-12.2836,-0.3055,56,0,FALSE,2.37,TRUE
VIXM,45831,-5.0022,1513,7,HTB,45828,-4.6963,-0.3059,4800,-600,TRUE,17.26,TRUE
BIVI,45831,-8.5551,438816,17,HTB,45828,-8.2486,-0.3065,415,0,FALSE,1.03,TRUE
GGLL,45831,-1.3476,11670,1,HTB,45828,-1.0349,-0.3127,14337,-4033,TRUE,31.5,TRUE
AMZZ,45831,-1.2248,2716,4,HTB,45828,-0.9104,-0.3144,2159,0,FALSE,28.35,TRUE
MSFU,45831,-0.4452,1360,2,HTB,45828,-0.1293,-0.3159,363,-3439,TRUE,46.17,TRUE
MSTZ,45831,-7.8907,443705,5,HTB,45828,-7.5723,-0.3184,80074,-49514,TRUE,5.065,TRUE
AVXL,45831,-13.9425,5887,15,HTB,45828,-13.6228,-0.3197,17727,-84831,TRUE,9.09,TRUE
PCT,45831,2.587,3432988,25,HTB,45828,2.9086,-0.3216,392301,-179986,TRUE,13.03,TRUE
OARK,45831,-4.1482,17044,8,HTB,45828,-3.826,-0.3222,2400,0,FALSE,8.48,TRUE
SGML,45831,-6.6082,296544,17,HTB,45828,-6.2799,-0.3283,26755,-15161,TRUE,4.76,TRUE
FFAI,45831,-14.963,3898425,12,HTB,45828,-14.6301,-0.3329,165540,-8703,TRUE,1.4,TRUE
IEP,45831,-12.175,111664,10,HTB,45828,-11.8363,-0.3387,207550,-14745,TRUE,8.32,TRUE
MCRB,45831,-2.6226,165361,18,HTB,45828,-2.2833,-0.3393,1524,-363,TRUE,7.4,TRUE
AIQ,45831,3.1642,58894,7,HTB,45828,3.5056,-0.3414,2400,0,FALSE,41.5,TRUE
SEAT,45831,2.9281,2435115,19,HTB,45828,3.2748,-0.3467,83797,-23100,TRUE,1.91,TRUE
EVTL,45831,1.0651,25084,9,HTB,45828,1.4129,-0.3478,392,0,FALSE,5.22,TRUE
SPHB,45831,-7.1454,582356,8,HTB,45828,-6.7968,-0.3486,0,0,FALSE,92.59,TRUE
QNCX,45831,-5.6018,1799076,17,HTB,45828,-5.2372,-0.3646,0,-690,TRUE,1.3,TRUE
SMMT,45831,-0.0618,37895,17,HTB,45828,0.304,-0.3658,12856,-75789,TRUE,20.56,TRUE
IMOS,45831,-4.432,94934,10,HTB,45828,-4.0658,-0.3662,0,0,FALSE,18.59,TRUE
DAIO,45831,-4.7848,669611,20,HTB,45828,-4.417,-0.3678,0,0,FALSE,2.85,TRUE
CRBP,45831,2.1654,379131,20,HTB,45828,2.5339,-0.3685,435,-743,TRUE,8.24,TRUE
CNDT,45831,1.9562,27997022,31,HTB,45828,2.3251,-0.3689,39992,-2600,TRUE,2.68,TRUE
PLTW,45831,-15.5205,8595,5,HTB,45828,-15.1512,-0.3693,0,-2905,FALSE,44.54,TRUE
TSSI,45831,0.4822,186737,12,HTB,45828,0.8528,-0.3706,58520,-97310,TRUE,25.61,TRUE
GYLD,45831,-10.6719,1004,7,HTB,45828,-10.3001,-0.3718,0,0,FALSE,13.06,TRUE
GLL,45831,0.4532,16529,6,HTB,45828,0.8276,-0.3744,1761,-30351,TRUE,21.51,TRUE
YETH,45831,-60.3192,670,2,HTB,45828,-59.9385,-0.3807,0,0,FALSE,23.88,TRUE
MLGO,45831,-24.3881,1400561,8,HTB,45828,-24.0071,-0.381,213442,-20185,TRUE,0.71,TRUE
ENFY,45831,-11.3172,170633,8,HTB,45828,-10.9359,-0.3813,0,0,FALSE,1.11,TRUE
EOSE,45831,-3.0737,656722,12,HTB,45828,-2.6882,-0.3855,2049589,-14749,TRUE,4.49,TRUE
YINN,45831,2.7698,228454,2,HTB,45828,3.1571,-0.3873,18005,-1531032,TRUE,37.52,TRUE
FORA,45831,0.1763,937630,17,HTB,45828,0.5666,-0.3903,500,0,FALSE,2.15,TRUE
YCBD,45831,-16.1726,338403,9,HTB,45828,-15.7791,-0.3935,2,0,FALSE,0.82,TRUE
LPTX,45831,-9.4389,1193627,14,HTB,45828,-9.0398,-0.3991,3313,0,TRUE,0.377,TRUE
JAKK,45831,0.9172,1559632,33,HTB,45828,1.3192,-0.402,0,-993,FALSE,20.36,TRUE
KOMP,45831,0.7737,1972,5,HTB,45828,1.1768,-0.4031,0,0,FALSE,51.74,TRUE
BNO,45831,-15.1792,1637,7,HTB,45828,-14.7753,-0.4039,7141,-11954,TRUE,33.12,TRUE
ZYXI,45831,-4.8518,202674,12,HTB,45828,-4.4421,-0.4097,19112,0,TRUE,2.49,TRUE
IDVO,45831,-8.9492,200,2,HTB,45828,-8.5365,-0.4127,0,0,FALSE,33.34,TRUE
WTMF,45831,-2.3222,5416,5,HTB,45828,-1.8976,-0.4246,0,0,FALSE,34.9094,TRUE
BWEN,45831,2.2767,1572094,20,HTB,45828,2.7023,-0.4256,0,0,TRUE,1.77,TRUE
MESO,45831,-6.9392,18297,13,HTB,45828,-6.5097,-0.4295,102990,-12088,TRUE,10.435,TRUE
GLAD,45831,2.7545,320221,15,HTB,45828,3.191,-0.4365,1317,-218,TRUE,26.53,TRUE
